Metrics,Model Category,Model,y
NSE,General,CNN,0.4554499469507055
NSE,General,RNN,0.5039961211604748
NSE,General,GRU,-0.5664042793805468
NSE,General,LSTM,-0.5395740895875341
NSE,MA,CNN,0.2317634910656422
NSE,MA,RNN,-0.4116087996336555
NSE,MA,GRU,0.364101859852318
NSE,MA,LSTM,-0.17789271179298805
NSE,DReg,CNN,0.3577834487273851
NSE,DReg,RNN,-0.4182762817844212
NSE,DReg,GRU,-0.3357918220564782
NSE,DReg,LSTM,-0.10076005388732967
NSE,MA DReg,CNN,0.3158702121438063
NSE,MA DReg,RNN,-0.44300387116974504
NSE,MA DReg,GRU,-0.35034748340471844
NSE,MA DReg,LSTM,-0.3974057179421582
NSE,HY,CNN LSTM,-0.4137467062997986
NSE,HY,LSTM RNN GRU,-0.33432869175777125
NSE,HY,CNN RNN GRU,-0.2760914788429727
NSE,HY,CNN GRU,-0.4119726079603703
NSE,HY,RNN GRU,-0.42096471951077885
NSE,HY,RNN LSTM,-0.42803361795333683
NSE,MA HY,CNN LSTM,-0.3925636017200178
NSE,MA HY,LSTM RNN GRU,-0.3136767856836422
NSE,MA HY,CNN RNN GRU,-0.24067151645897988
NSE,MA HY,CNN GRU,-0.4299408416911221
NSE,MA HY,RNN GRU,-0.39295024404963796
NSE,MA HY,RNN LSTM,-0.40628481102417546
RMSE,General,CNN,55.589564275926
RMSE,General,RNN,53.05384985609268
RMSE,General,GRU,94.28145975810439
RMSE,General,LSTM,93.47052119700996
RMSE,MA,CNN,66.02704160037385
RMSE,MA,RNN,89.50175393091494
RMSE,MA,GRU,60.07145414322388
RMSE,MA,LSTM,81.75743069796289
RMSE,DReg,CNN,60.369157453722345
RMSE,DReg,RNN,89.71287770122417
RMSE,DReg,GRU,87.0650307539803
RMSE,DReg,LSTM,79.03522573168048
RMSE,MA DReg,CNN,62.30797226058958
RMSE,MA DReg,RNN,90.49156844731775
RMSE,MA DReg,GRU,87.53810427542113
RMSE,MA DReg,LSTM,89.05034894595299
RMSE,HY,CNN LSTM,89.56950428846439
RMSE,HY,LSTM RNN GRU,87.0173353031475
RMSE,HY,CNN RNN GRU,85.09720028334046
RMSE,HY,CNN GRU,89.51328665358888
RMSE,HY,RNN GRU,89.79786583064895
RMSE,HY,RNN LSTM,90.02094825130972
RMSE,MA HY,CNN LSTM,88.89593197507754
RMSE,MA HY,LSTM RNN GRU,86.34130934327064
RMSE,MA HY,CNN RNN GRU,83.90788483871003
RMSE,MA HY,CNN GRU,90.08104235550842
RMSE,MA HY,RNN GRU,88.90827200204913
RMSE,MA HY,RNN LSTM,89.33281319368668
MAE,General,CNN,34.903360197601316
MAE,General,RNN,35.31703940750121
MAE,General,GRU,56.694070093135835
MAE,General,LSTM,55.45909786022187
MAE,MA,CNN,47.81919710589409
MAE,MA,RNN,51.27317783706665
MAE,MA,GRU,34.53460938421249
MAE,MA,LSTM,46.70531694763183
MAE,DReg,CNN,40.9016215486145
MAE,DReg,RNN,51.45480515830993
MAE,DReg,GRU,50.187854225616455
MAE,DReg,LSTM,47.68775171173096
MAE,MA DReg,CNN,40.203864518365855
MAE,MA DReg,RNN,52.015894840888976
MAE,MA DReg,GRU,50.41570404289246
MAE,MA DReg,LSTM,50.98523433120728
MAE,HY,CNN LSTM,51.331937812499994
MAE,HY,LSTM RNN GRU,50.175240166168216
MAE,HY,CNN RNN GRU,49.38024113891602
MAE,HY,CNN GRU,51.29012124412536
MAE,HY,RNN GRU,51.499023460083
MAE,HY,RNN LSTM,51.66333629959106
MAE,MA HY,CNN LSTM,50.90229414222718
MAE,MA HY,LSTM RNN GRU,49.90189870117187
MAE,MA HY,CNN RNN GRU,48.87936719787598
MAE,MA HY,CNN GRU,51.70758268707275
MAE,MA HY,RNN GRU,50.9076665234375
MAE,MA HY,RNN LSTM,51.15592391365051
R2,General,CNN,0.4554499469507055
R2,General,RNN,0.5039961211604748
R2,General,GRU,-0.5664042793805468
R2,General,LSTM,-0.5395740895875341
R2,MA,CNN,0.2317634910656422
R2,MA,RNN,-0.4116087996336555
R2,MA,GRU,0.364101859852318
R2,MA,LSTM,-0.17789271179298805
R2,DReg,CNN,0.3577834487273851
R2,DReg,RNN,-0.4182762817844212
R2,DReg,GRU,-0.3357918220564782
R2,DReg,LSTM,-0.10076005388732967
R2,MA DReg,CNN,0.3158702121438063
R2,MA DReg,RNN,-0.44300387116974504
R2,MA DReg,GRU,-0.35034748340471844
R2,MA DReg,LSTM,-0.3974057179421582
R2,HY,CNN LSTM,-0.4137467062997986
R2,HY,LSTM RNN GRU,-0.33432869175777125
R2,HY,CNN RNN GRU,-0.2760914788429727
R2,HY,CNN GRU,-0.4119726079603703
R2,HY,RNN GRU,-0.42096471951077885
R2,HY,RNN LSTM,-0.42803361795333683
R2,MA HY,CNN LSTM,-0.3925636017200178
R2,MA HY,LSTM RNN GRU,-0.3136767856836422
R2,MA HY,CNN RNN GRU,-0.24067151645897988
R2,MA HY,CNN GRU,-0.4299408416911221
R2,MA HY,RNN GRU,-0.39295024404963796
R2,MA HY,RNN LSTM,-0.40628481102417546
